"S. No","Time","factory_id","COD - (mg/l) Raw","BOD - (mg/l) Raw","pH - (pH) Raw","TSS - (mg/l) Raw"
"11519","2026-02-08 23:58","FACTORY_C","115.00","42.74","7.11","77.73"
"11520","2026-02-08 23:59","FACTORY_C","115.00","44.47","7.20","78.95"
"11521","2026-02-09 00:00","FACTORY_C","115.00","44.65","7.18","78.19"
"11522","2026-02-09 00:01","FACTORY_C","115.00","45.70","7.22","73.99"
"11523","2026-02-09 00:02","FACTORY_C","115.00","43.63","7.22","80.95"
"11524","2026-02-09 00:03","FACTORY_C","115.00","43.43","7.23","74.97"
"11525","2026-02-09 00:04","FACTORY_C","115.00","47.79","7.20","77.25"
"11526","2026-02-09 00:05","FACTORY_C","115.00","46.65","7.20","81.18"
"11527","2026-02-09 00:06","FACTORY_C","115.00","47.66","7.22","77.13"
"11528","2026-02-09 00:07","FACTORY_C","115.00","46.40","7.29","85.23"
"11529","2026-02-09 00:08","FACTORY_C","115.00","44.84","7.17","83.19"
"11530","2026-02-09 00:09","FACTORY_C","115.00","46.75","7.23","84.69"
"11531","2026-02-09 00:10","FACTORY_C","115.00","44.77","7.25","78.72"
"11532","2026-02-09 00:11","FACTORY_C","115.00","44.65","7.17","83.49"
"11533","2026-02-09 00:12","FACTORY_C","115.00","46.26","7.25","81.47"
"11534","2026-02-09 00:13","FACTORY_C","115.00","45.47","7.15","90.34"
"11535","2026-02-09 00:14","FACTORY_C","115.00","45.62","7.27","69.93"
"11536","2026-02-09 00:15","FACTORY_C","115.00","46.69","7.11","78.74"
"11537","2026-02-09 00:16","FACTORY_C","115.00","44.49","7.22","81.81"
"11538","2026-02-09 00:17","FACTORY_C","115.00","43.83","7.30","74.34"
"11539","2026-02-09 00:18","FACTORY_C","115.00","43.58","7.15","76.61"
"11540","2026-02-09 00:19","FACTORY_C","115.00","45.22","7.24","83.15"
"11541","2026-02-09 00:20","FACTORY_C","115.00","44.82","7.30","75.66"
"11542","2026-02-09 00:21","FACTORY_C","115.00","46.21","7.10","81.09"
"11543","2026-02-09 00:22","FACTORY_C","115.00","45.48","7.22","82.48"
"11544","2026-02-09 00:23","FACTORY_C","115.00","45.46","7.15","82.43"
"11545","2026-02-09 00:24","FACTORY_C","115.00","43.03","7.19","83.72"
"11546","2026-02-09 00:25","FACTORY_C","115.00","46.43","7.15","79.60"
"11547","2026-02-09 00:26","FACTORY_C","115.00","44.28","7.26","81.19"
"11548","2026-02-09 00:27","FACTORY_C","115.00","46.29","7.23","90.40"
"11549","2026-02-09 00:28","FACTORY_C","115.00","45.23","7.21","77.67"
"11550","2026-02-09 00:29","FACTORY_C","115.00","44.89","7.20","85.86"
"11551","2026-02-09 00:30","FACTORY_C","115.00","45.63","7.20","82.06"
"11552","2026-02-09 00:31","FACTORY_C","115.00","45.63","7.25","83.78"
"11553","2026-02-09 00:32","FACTORY_C","115.00","45.66","7.28","80.01"
"11554","2026-02-09 00:33","FACTORY_C","115.00","43.85","7.25","80.96"
"11555","2026-02-09 00:34","FACTORY_C","115.00","44.12","7.28","79.51"
"11556","2026-02-09 00:35","FACTORY_C","115.00","45.82","7.15","78.07"
"11557","2026-02-09 00:36","FACTORY_C","115.00","47.16","7.20","85.49"
"11558","2026-02-09 00:37","FACTORY_C","115.00","44.19","7.16","85.39"
"11559","2026-02-09 00:38","FACTORY_C","115.00","47.30","7.25","78.63"
"11560","2026-02-09 00:39","FACTORY_C","115.00","45.70","7.29","82.42"
"11561","2026-02-09 00:40","FACTORY_C","115.00","45.43","7.19","76.13"
"11562","2026-02-09 00:41","FACTORY_C","115.00","46.32","7.18","77.92"
"11563","2026-02-09 00:42","FACTORY_C","115.00","45.01","7.18","68.50"
"11564","2026-02-09 00:43","FACTORY_C","115.00","43.63","7.10","87.28"
"11565","2026-02-09 00:44","FACTORY_C","115.00","45.65","7.22","81.49"
"11566","2026-02-09 00:45","FACTORY_C","115.00","45.28","7.19","78.45"
"11567","2026-02-09 00:46","FACTORY_C","115.00","43.83","7.24","81.70"
"11568","2026-02-09 00:47","FACTORY_C","115.00","44.08","7.14","68.13"
"11569","2026-02-09 00:48","FACTORY_C","115.00","46.82","7.23","79.50"
"11570","2026-02-09 00:49","FACTORY_C","115.00","43.90","7.22","69.94"
"11571","2026-02-09 00:50","FACTORY_C","115.00","45.86","7.11","85.00"
"11572","2026-02-09 00:51","FACTORY_C","115.00","46.81","7.14","86.15"
"11573","2026-02-09 00:52","FACTORY_C","115.00","46.38","7.16","72.50"
"11574","2026-02-09 00:53","FACTORY_C","115.00","44.29","7.23","82.27"
"11575","2026-02-09 00:54","FACTORY_C","115.00","44.18","7.23","78.09"
"11576","2026-02-09 00:55","FACTORY_C","115.00","44.11","7.27","71.86"
"11577","2026-02-09 00:56","FACTORY_C","115.00","46.51","7.14","92.58"
"11578","2026-02-09 00:57","FACTORY_C","115.00","46.96","7.26","73.70"
"11579","2026-02-09 00:58","FACTORY_C","115.00","45.97","7.19","85.39"
"11580","2026-02-09 00:59","FACTORY_C","115.00","46.52","7.23","76.22"
"11581","2026-02-09 01:00","FACTORY_C","115.00","44.88","7.29","71.20"
"11582","2026-02-09 01:01","FACTORY_C","115.00","46.11","7.13","79.63"
"11583","2026-02-09 01:02","FACTORY_C","115.00","45.29","7.24","85.38"
"11584","2026-02-09 01:03","FACTORY_C","115.00","45.42","7.18","73.99"
"11585","2026-02-09 01:04","FACTORY_C","115.00","45.82","7.30","81.59"
"11586","2026-02-09 01:05","FACTORY_C","115.00","41.90","7.26","81.40"
"11587","2026-02-09 01:06","FACTORY_C","115.00","43.88","7.33","80.40"
"11588","2026-02-09 01:07","FACTORY_C","115.00","45.59","7.12","92.44"
"11589","2026-02-09 01:08","FACTORY_C","115.00","43.79","7.14","76.72"
"11590","2026-02-09 01:09","FACTORY_C","115.00","45.92","7.11","85.75"
"11591","2026-02-09 01:10","FACTORY_C","115.00","47.15","7.22","75.81"
"11592","2026-02-09 01:11","FACTORY_C","115.00","46.52","7.32","75.06"
"11593","2026-02-09 01:12","FACTORY_C","115.00","42.65","7.17","81.99"
"11594","2026-02-09 01:13","FACTORY_C","115.00","44.19","7.16","82.05"
"11595","2026-02-09 01:14","FACTORY_C","115.00","46.14","7.20","84.81"
"11596","2026-02-09 01:15","FACTORY_C","115.00","44.84","7.17","80.13"
"11597","2026-02-09 01:16","FACTORY_C","115.00","47.01","7.19","72.37"
"11598","2026-02-09 01:17","FACTORY_C","115.00","43.78","7.25","76.39"
"11599","2026-02-09 01:18","FACTORY_C","115.00","44.56","7.23","83.00"
"11600","2026-02-09 01:19","FACTORY_C","115.00","45.00","7.29","76.93"
"11601","2026-02-09 01:20","FACTORY_C","115.00","45.86","7.17","69.59"
"11602","2026-02-09 01:21","FACTORY_C","115.00","43.22","7.24","82.54"
"11603","2026-02-09 01:22","FACTORY_C","115.00","46.70","7.21","78.64"
"11604","2026-02-09 01:23","FACTORY_C","115.00","46.54","7.16","87.66"
"11605","2026-02-09 01:24","FACTORY_C","115.00","45.51","7.22","86.82"
"11606","2026-02-09 01:25","FACTORY_C","115.00","43.19","7.21","67.33"
"11607","2026-02-09 01:26","FACTORY_C","115.00","48.79","7.24","79.53"
"11608","2026-02-09 01:27","FACTORY_C","115.00","44.73","7.22","84.78"
"11609","2026-02-09 01:28","FACTORY_C","115.00","42.49","7.21","82.60"
"11610","2026-02-09 01:29","FACTORY_C","115.00","43.78","7.22","73.68"
"11611","2026-02-09 01:30","FACTORY_C","115.00","41.90","7.16","79.56"
"11612","2026-02-09 01:31","FACTORY_C","115.00","43.30","7.18","73.78"
"11613","2026-02-09 01:32","FACTORY_C","115.00","44.71","7.15","82.90"
"11614","2026-02-09 01:33","FACTORY_C","115.00","48.28","7.13","79.60"
"11615","2026-02-09 01:34","FACTORY_C","115.00","43.18","7.17","89.61"
"11616","2026-02-09 01:35","FACTORY_C","115.00","46.96","7.20","79.09"
"11617","2026-02-09 01:36","FACTORY_C","115.00","45.62","7.13","79.53"
"11618","2026-02-09 01:37","FACTORY_C","115.00","43.87","7.25","66.44"
"11619","2026-02-09 01:38","FACTORY_C","115.00","40.92","7.20","84.68"
"11620","2026-02-09 01:39","FACTORY_C","115.00","44.66","7.27","75.95"
"11621","2026-02-09 01:40","FACTORY_C","115.00","43.99","7.21","72.04"
"11622","2026-02-09 01:41","FACTORY_C","115.00","48.42","7.21","76.70"
"11623","2026-02-09 01:42","FACTORY_C","115.00","43.61","7.12","79.66"
"11624","2026-02-09 01:43","FACTORY_C","115.00","45.45","7.16","89.03"
"11625","2026-02-09 01:44","FACTORY_C","115.00","43.96","7.20","81.92"
"11626","2026-02-09 01:45","FACTORY_C","115.00","45.12","7.20","84.03"
"11627","2026-02-09 01:46","FACTORY_C","115.00","46.10","7.14","76.86"
"11628","2026-02-09 01:47","FACTORY_C","115.00","43.33","7.24","93.19"
"11629","2026-02-09 01:48","FACTORY_C","115.00","45.68","7.20","76.59"
"11630","2026-02-09 01:49","FACTORY_C","115.00","44.35","7.16","77.79"
"11631","2026-02-09 01:50","FACTORY_C","115.00","44.49","7.16","70.37"
"11632","2026-02-09 01:51","FACTORY_C","115.00","45.31","7.20","77.66"
"11633","2026-02-09 01:52","FACTORY_C","115.00","47.16","7.19","80.55"
"11634","2026-02-09 01:53","FACTORY_C","115.00","47.04","7.18","83.16"
"11635","2026-02-09 01:54","FACTORY_C","115.00","43.37","7.16","81.17"
"11636","2026-02-09 01:55","FACTORY_C","115.00","44.72","7.20","83.94"
"11637","2026-02-09 01:56","FACTORY_C","115.00","46.24","7.26","74.51"
"11638","2026-02-09 01:57","FACTORY_C","115.00","45.25","7.19","75.21"
"11639","2026-02-09 01:58","FACTORY_C","115.00","44.48","7.19","86.58"
"11640","2026-02-09 01:59","FACTORY_C","115.00","44.80","7.11","87.09"
"11641","2026-02-09 02:00","FACTORY_C","115.00","44.85","7.08","84.17"
"11642","2026-02-09 02:01","FACTORY_C","115.00","44.48","7.21","83.36"
"11643","2026-02-09 02:02","FACTORY_C","115.00","42.39","7.24","76.44"
"11644","2026-02-09 02:03","FACTORY_C","115.00","43.49","7.15","87.09"
"11645","2026-02-09 02:04","FACTORY_C","115.00","43.95","7.22","78.90"
"11646","2026-02-09 02:05","FACTORY_C","115.00","43.20","7.21","84.61"
"11647","2026-02-09 02:06","FACTORY_C","115.00","47.37","7.28","77.37"
"11648","2026-02-09 02:07","FACTORY_C","115.00","45.80","7.19","83.90"
"11649","2026-02-09 02:08","FACTORY_C","115.00","45.73","7.23","82.64"
"11650","2026-02-09 02:09","FACTORY_C","115.00","44.85","7.14","83.13"
"11651","2026-02-09 02:10","FACTORY_C","115.00","46.79","7.18","86.25"
"11652","2026-02-09 02:11","FACTORY_C","115.00","44.06","7.16","77.47"
"11653","2026-02-09 02:12","FACTORY_C","115.00","47.09","7.21","72.61"
"11654","2026-02-09 02:13","FACTORY_C","115.00","45.37","7.21","76.25"
"11655","2026-02-09 02:14","FACTORY_C","115.00","45.01","7.18","81.96"
"11656","2026-02-09 02:15","FACTORY_C","115.00","43.91","7.28","84.10"
"11657","2026-02-09 02:16","FACTORY_C","115.00","46.84","7.13","83.75"
"11658","2026-02-09 02:17","FACTORY_C","115.00","43.29","7.20","83.49"
"11659","2026-02-09 02:18","FACTORY_C","115.00","47.06","7.23","78.92"
"11660","2026-02-09 02:19","FACTORY_C","115.00","42.56","7.24","73.75"
"11661","2026-02-09 02:20","FACTORY_C","115.00","43.58","7.20","86.69"
"11662","2026-02-09 02:21","FACTORY_C","115.00","43.99","7.24","75.02"
"11663","2026-02-09 02:22","FACTORY_C","115.00","43.82","7.19","86.49"
"11664","2026-02-09 02:23","FACTORY_C","115.00","44.59","7.21","80.06"
"11665","2026-02-09 02:24","FACTORY_C","115.00","44.85","7.22","74.41"
"11666","2026-02-09 02:25","FACTORY_C","115.00","44.07","7.19","84.69"
"11667","2026-02-09 02:26","FACTORY_C","115.00","45.00","7.21","82.05"
"11668","2026-02-09 02:27","FACTORY_C","115.00","44.66","7.16","76.19"
"11669","2026-02-09 02:28","FACTORY_C","115.00","47.74","7.18","77.93"
"11670","2026-02-09 02:29","FACTORY_C","115.00","47.49","7.17","76.90"
"11671","2026-02-09 02:30","FACTORY_C","115.00","44.08","7.16","77.90"
"11677","2026-02-09 02:36","FACTORY_C","115.00","44.38","7.21","84.06"
"11678","2026-02-09 02:37","FACTORY_C","115.00","42.36","7.20","85.17"
"11679","2026-02-09 02:38","FACTORY_C","115.00","43.28","7.16","83.78"
"11680","2026-02-09 02:39","FACTORY_C","115.00","45.65","7.19","76.70"
"11681","2026-02-09 02:40","FACTORY_C","115.00","46.12","7.14","74.99"
"11682","2026-02-09 02:41","FACTORY_C","115.00","42.89","7.14","81.03"
"11683","2026-02-09 02:42","FACTORY_C","115.00","42.98","7.31","79.05"
"11684","2026-02-09 02:43","FACTORY_C","115.00","42.97","7.16","73.92"
"11685","2026-02-09 02:44","FACTORY_C","115.00","44.89","7.19","80.75"
"11686","2026-02-09 02:45","FACTORY_C","115.00","45.29","7.25","74.11"
"11687","2026-02-09 02:46","FACTORY_C","115.00","45.07","7.21","83.51"
"11688","2026-02-09 02:47","FACTORY_C","115.00","42.72","7.17","76.29"
"11689","2026-02-09 02:48","FACTORY_C","115.00","45.74","7.21","75.88"
"11690","2026-02-09 02:49","FACTORY_C","115.00","46.60","7.24","74.85"
"11691","2026-02-09 02:50","FACTORY_C","115.00","43.27","7.13","79.11"
"11692","2026-02-09 02:51","FACTORY_C","115.00","44.44","7.18","80.05"
"11693","2026-02-09 02:52","FACTORY_C","115.00","44.71","7.19","80.26"
"11694","2026-02-09 02:53","FACTORY_C","115.00","43.52","7.33","76.98"
"11695","2026-02-09 02:54","FACTORY_C","115.00","44.19","7.15","85.34"
"11696","2026-02-09 02:55","FACTORY_C","115.00","44.74","7.23","84.83"
"11697","2026-02-09 02:56","FACTORY_C","115.00","47.32","7.27","79.13"
"11698","2026-02-09 02:57","FACTORY_C","115.00","48.11","7.22","80.69"
"11699","2026-02-09 02:58","FACTORY_C","115.00","45.97","7.21","77.74"
"11700","2026-02-09 02:59","FACTORY_C","115.00","43.47","7.28","82.51"
"11701","2026-02-09 03:00","FACTORY_C","115.00","42.51","7.15","81.05"
"11702","2026-02-09 03:01","FACTORY_C","115.00","44.64","7.18","81.12"
"11703","2026-02-09 03:02","FACTORY_C","115.00","45.74","7.16","84.65"
"11704","2026-02-09 03:03","FACTORY_C","115.00","43.01","7.18","82.99"
"11705","2026-02-09 03:04","FACTORY_C","115.00","47.13","7.20","75.91"
"11706","2026-02-09 03:05","FACTORY_C","115.00","46.48","7.22","79.84"
"11707","2026-02-09 03:06","FACTORY_C","115.00","45.20","7.27","83.68"
"11708","2026-02-09 03:07","FACTORY_C","115.00","42.98","7.14","73.77"
"11709","2026-02-09 03:08","FACTORY_C","115.00","45.57","7.23","89.55"
"11710","2026-02-09 03:09","FACTORY_C","115.00","43.13","7.21","81.18"
"11711","2026-02-09 03:10","FACTORY_C","115.00","46.51","7.14","83.10"
"11712","2026-02-09 03:11","FACTORY_C","115.00","42.50","7.12","79.13"
"11713","2026-02-09 03:12","FACTORY_C","115.00","46.15","7.29","81.35"
"11714","2026-02-09 03:13","FACTORY_C","115.00","44.57","7.24","80.97"
"11715","2026-02-09 03:14","FACTORY_C","115.00","42.63","7.22","79.63"
"11716","2026-02-09 03:15","FACTORY_C","115.00","46.49","7.18","83.06"
"11717","2026-02-09 03:16","FACTORY_C","115.00","46.07","7.23","79.86"
"11718","2026-02-09 03:17","FACTORY_C","115.00","42.97","7.23","78.10"
"11719","2026-02-09 03:18","FACTORY_C","115.00","45.75","7.19","76.42"
"11720","2026-02-09 03:19","FACTORY_C","115.00","43.00","7.31","87.64"
"11721","2026-02-09 03:20","FACTORY_C","115.00","45.24","7.22","72.58"
"11722","2026-02-09 03:21","FACTORY_C","115.00","44.70","7.13","74.12"
"11723","2026-02-09 03:22","FACTORY_C","115.00","43.57","7.24","79.00"
"11724","2026-02-09 03:23","FACTORY_C","115.00","46.06","7.16","75.49"
"11725","2026-02-09 03:24","FACTORY_C","115.00","45.07","7.17","79.48"
"11726","2026-02-09 03:25","FACTORY_C","115.00","42.62","7.28","76.60"
"11727","2026-02-09 03:26","FACTORY_C","115.00","40.67","7.17","82.56"
"11728","2026-02-09 03:27","FACTORY_C","115.00","44.20","7.16","77.64"
"11729","2026-02-09 03:28","FACTORY_C","115.00","42.41","7.22","83.70"
"11730","2026-02-09 03:29","FACTORY_C","115.00","46.79","7.14","76.75"
"11731","2026-02-09 03:30","FACTORY_C","115.00","48.15","7.16","87.39"
"11732","2026-02-09 03:31","FACTORY_C","115.00","43.36","7.25","81.20"
"11733","2026-02-09 03:32","FACTORY_C","115.00","41.80","7.24","79.72"
"11734","2026-02-09 03:33","FACTORY_C","115.00","45.37","7.15","93.68"
"11735","2026-02-09 03:34","FACTORY_C","115.00","44.24","7.22","82.91"
"11736","2026-02-09 03:35","FACTORY_C","115.00","46.22","7.19","82.17"
"11737","2026-02-09 03:36","FACTORY_C","115.00","44.81","7.23","86.47"
"11738","2026-02-09 03:37","FACTORY_C","115.00","44.19","7.16","82.31"
"11739","2026-02-09 03:38","FACTORY_C","115.00","45.23","7.19","75.69"
"11740","2026-02-09 03:39","FACTORY_C","115.00","41.75","7.19","76.12"
"11741","2026-02-09 03:40","FACTORY_C","115.00","45.40","7.25","85.71"
"11742","2026-02-09 03:41","FACTORY_C","115.00","42.88","7.22","86.87"
"11743","2026-02-09 03:42","FACTORY_C","115.00","44.41","7.22","70.00"
"11744","2026-02-09 03:43","FACTORY_C","115.00","45.30","7.25","81.40"
"11745","2026-02-09 03:44","FACTORY_C","115.00","43.73","7.20","74.48"
"11746","2026-02-09 03:45","FACTORY_C","115.00","45.07","7.20","77.54"
"11747","2026-02-09 03:46","FACTORY_C","115.00","42.73","7.23","77.64"
"11748","2026-02-09 03:47","FACTORY_C","115.00","43.94","7.18","74.81"
"11749","2026-02-09 03:48","FACTORY_C","115.00","44.11","7.29","78.30"
"11750","2026-02-09 03:49","FACTORY_C","115.00","47.35","7.20","86.04"
"11751","2026-02-09 03:50","FACTORY_C","115.00","45.77","7.21","86.61"
"11752","2026-02-09 03:51","FACTORY_C","115.00","43.61","7.16","81.31"
"11753","2026-02-09 03:52","FACTORY_C","115.00","44.48","7.17","76.08"
"11754","2026-02-09 03:53","FACTORY_C","115.00","44.08","7.19","83.58"
"11755","2026-02-09 03:54","FACTORY_C","115.00","45.20","7.21","75.55"
"11756","2026-02-09 03:55","FACTORY_C","115.00","47.43","7.11","78.72"
"11757","2026-02-09 03:56","FACTORY_C","115.00","41.84","7.26","84.73"
"11758","2026-02-09 03:57","FACTORY_C","115.00","41.02","7.22","80.82"
"11759","2026-02-09 03:58","FACTORY_C","115.00","45.44","7.19","81.40"
"11760","2026-02-09 03:59","FACTORY_C","115.00","46.26","7.15","70.60"
"11761","2026-02-09 04:00","FACTORY_C","115.00","46.24","7.13","85.33"
"11762","2026-02-09 04:01","FACTORY_C","115.00","44.17","7.27","82.90"
"11763","2026-02-09 04:02","FACTORY_C","115.00","45.11","7.17","77.22"
"11764","2026-02-09 04:03","FACTORY_C","115.00","45.31","7.23","80.37"
"11765","2026-02-09 04:04","FACTORY_C","115.00","46.11","7.22","82.42"
"11766","2026-02-09 04:05","FACTORY_C","115.00","45.96","7.19","74.83"
"11767","2026-02-09 04:06","FACTORY_C","115.00","45.06","7.17","72.34"
"11768","2026-02-09 04:07","FACTORY_C","115.00","47.78","7.23","71.96"
"11769","2026-02-09 04:08","FACTORY_C","115.00","46.03","7.14","81.73"
"11770","2026-02-09 04:09","FACTORY_C","115.00","43.21","7.24","78.37"
"11771","2026-02-09 04:10","FACTORY_C","115.00","46.17","7.27","78.38"
"11772","2026-02-09 04:11","FACTORY_C","115.00","45.26","7.13","76.02"
"11773","2026-02-09 04:12","FACTORY_C","115.00","46.78","7.22","71.67"
"11774","2026-02-09 04:13","FACTORY_C","115.00","44.30","7.14","79.85"
"11775","2026-02-09 04:14","FACTORY_C","115.00","46.03","7.22","77.81"
"11776","2026-02-09 04:15","FACTORY_C","115.00","46.16","7.22","76.93"
"11777","2026-02-09 04:16","FACTORY_C","115.00","46.82","7.20","82.05"
"11778","2026-02-09 04:17","FACTORY_C","115.00","43.71","7.13","85.94"
"11779","2026-02-09 04:18","FACTORY_C","115.00","47.06","7.29","77.12"
"11780","2026-02-09 04:19","FACTORY_C","115.00","41.91","7.22","70.45"
"11781","2026-02-09 04:20","FACTORY_C","115.00","42.69","7.14","78.50"
"11782","2026-02-09 04:21","FACTORY_C","115.00","44.62","7.15","71.06"
"11783","2026-02-09 04:22","FACTORY_C","115.00","47.49","7.20","73.59"
"11784","2026-02-09 04:23","FACTORY_C","115.00","45.30","7.31","84.47"
"11785","2026-02-09 04:24","FACTORY_C","115.00","40.53","7.26","82.22"
"11786","2026-02-09 04:25","FACTORY_C","115.00","45.48","7.23","84.51"
"11787","2026-02-09 04:26","FACTORY_C","115.00","44.28","7.19","87.09"
"11788","2026-02-09 04:27","FACTORY_C","115.00","45.87","7.21","73.57"
"11789","2026-02-09 04:28","FACTORY_C","115.00","46.19","7.14","76.91"
"11790","2026-02-09 04:29","FACTORY_C","115.00","45.32","7.16","91.71"
"11791","2026-02-09 04:30","FACTORY_C","115.00","44.86","7.22","85.51"
"11792","2026-02-09 04:31","FACTORY_C","115.00","46.59","7.18","86.76"
"11793","2026-02-09 04:32","FACTORY_C","115.00","45.76","7.14","81.04"
"11794","2026-02-09 04:33","FACTORY_C","115.00","45.47","7.19","73.66"
"11795","2026-02-09 04:34","FACTORY_C","115.00","44.37","7.18","82.09"
"11796","2026-02-09 04:35","FACTORY_C","115.00","44.47","7.20","81.30"
"11797","2026-02-09 04:36","FACTORY_C","115.00","44.22","7.22","76.71"
"11798","2026-02-09 04:37","FACTORY_C","115.00","44.96","7.27","79.13"
"11799","2026-02-09 04:38","FACTORY_C","115.00","44.47","7.18","80.72"
"11800","2026-02-09 04:39","FACTORY_C","115.00","45.32","7.23","80.08"
"11801","2026-02-09 04:40","FACTORY_C","115.00","44.21","7.27","88.17"
"11802","2026-02-09 04:41","FACTORY_C","115.00","45.78","7.24","74.20"
"11803","2026-02-09 04:42","FACTORY_C","115.00","43.90","7.22","85.98"
"11804","2026-02-09 04:43","FACTORY_C","115.00","44.66","7.23","82.07"
"11805","2026-02-09 04:44","FACTORY_C","115.00","45.14","7.24","87.28"
"11810","2026-02-09 04:49","FACTORY_C","115.00","46.56","7.25","77.69"
"11811","2026-02-09 04:50","FACTORY_C","115.00","43.50","7.07","83.11"
"11812","2026-02-09 04:51","FACTORY_C","115.00","44.68","7.13","72.54"
"11813","2026-02-09 04:52","FACTORY_C","115.00","47.13","7.18","83.90"
